# Pathway HUMAnN v4.0.0.alpha.1	SRR7947168_merged_Abundance
UNMAPPED	26426.7943236225
UNINTEGRATED	6288.5364114552
PWY-1042: glycolysis IV	65.2926395446
LIPASYN-PWY: phospholipases	57.2880796791
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	52.0428626469
PWY-5941: glycogen degradation II	51.7046960590
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	48.7517210015
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	46.3583041509
PWY-6527: stachyose degradation	44.9279853002
PWY-5484: glycolysis II (from fructose 6-phosphate)	43.4592043969
PWY-7221: guanosine ribonucleotides de novo biosynthesis	40.9803259167
TRNA-CHARGING-PWY: tRNA charging	40.0747295072
ANAEROFRUCAT-PWY: homolactic fermentation	37.8647671929
PWY-7237: myo-, chiro- and scyllo-inositol degradation	36.2265644103
GLUCONEO-PWY: gluconeogenesis I	35.7911572460
CALVIN-PWY: Calvin-Benson-Bassham cycle	35.3743477068
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	34.9275919952
VALSYN-PWY: L-valine biosynthesis	34.8483537941
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	34.5152613910
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	34.5152613910
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	34.2280745003
NONMEVIPP-PWY: methylerythritol phosphate pathway I	34.2140117975
PWY-7185: UTP and CTP dephosphorylation I	33.0344903487
PWY-5103: L-isoleucine biosynthesis III	31.9921146331
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	31.2710653710
PWY-6270: isoprene biosynthesis I	30.9947300220
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	30.8003670669
PWY-7111: pyruvate fermentation to isobutanol (engineered)	30.6698543851
PWY-6317: D-galactose degradation I (Leloir pathway)	30.4965580846
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	30.2976101805
PWY-3841: folate transformations II (plants)	30.1984967996
PWY-7560: methylerythritol phosphate pathway II	30.1834298779
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	29.8459130059
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	29.8256323300
PWY66-399: gluconeogenesis III	29.5295135576
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	29.4926037968
PWY-7791: UMP biosynthesis III	29.3497782283
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	28.9054806690
PWY-5695: inosine 5'-phosphate degradation	28.5803579312
1CMET2-PWY: folate transformations III (E. coli)	28.4779469906
GLYCOCAT-PWY: glycogen degradation I	28.1968113311
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	28.0987344552
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	28.0646040545
PWY-5723: Rubisco shunt	28.0559490895
HSERMETANA-PWY: L-methionine biosynthesis III	27.7755845923
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	27.6717194549
ARO-PWY: chorismate biosynthesis I	27.6309793524
PWY-5667: CDP-diacylglycerol biosynthesis I	27.6186387596
PWY0-1319: CDP-diacylglycerol biosynthesis II	27.6186387596
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	27.0494569733
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	27.0203021178
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	26.4687223069
PWY-6703: preQ0 biosynthesis	26.1974502865
PWY-5686: UMP biosynthesis I	25.2998251984
PWY-7790: UMP biosynthesis II	25.2998251984
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	25.1784340269
PWY-6629: superpathway of L-tryptophan biosynthesis	25.1624564428
FERMENTATION-PWY: mixed acid fermentation	25.0901120464
PWY-5981: CDP-diacylglycerol biosynthesis III	25.0867698417
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	24.9774866744
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	24.8505956154
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	24.6905809495
PWY-7345: superpathway of anaerobic sucrose degradation	24.6465712349
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	24.4938880781
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	24.4692551584
PWY-4984: urea cycle	24.4648086617
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	24.3209580403
PWY-5973: cis-vaccenate biosynthesis	24.1475884138
PWY-7664: oleate biosynthesis IV (anaerobic)	24.1263222556
PWY-6549: L-glutamine biosynthesis III	24.1169644924
PWY-7238: sucrose biosynthesis II	23.8743598137
TRPSYN-PWY: L-tryptophan biosynthesis	23.6913004418
PWY-6609: adenine and adenosine salvage III	23.6260823044
PWY-6628: superpathway of L-phenylalanine biosynthesis	22.8497356647
PWY0-862: (5Z)-dodecenoate biosynthesis I	22.7702161446
P42-PWY: incomplete reductive TCA cycle	22.2023336868
PWY-6630: superpathway of L-tyrosine biosynthesis	21.9094811017
PWY-5690: TCA cycle II (plants and fungi)	20.7632028534
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	20.7294878049
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	20.6026833255
TCA: TCA cycle I (prokaryotic)	20.5024951678
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	20.4843256695
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	20.2856938783
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	20.2793996592
PWY-6124: inosine-5'-phosphate biosynthesis II	20.2291731843
PWY-6123: inosine-5'-phosphate biosynthesis I	20.0163379149
PWY-6901: superpathway of glucose and xylose degradation	19.4693749018
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	19.2765478079
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	19.1499382957
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	18.7055724340
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	17.9682154662
RHAMCAT-PWY: L-rhamnose degradation I	17.9026427279
P441-PWY: superpathway of N-acetylneuraminate degradation	17.8369739507
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	17.7305854511
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	17.2421142062
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	17.2199498402
PANTO-PWY: phosphopantothenate biosynthesis I	17.1725029855
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	17.0510210026
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	17.0510210026
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	16.9383837746
PWY-6353: purine nucleotides degradation II (aerobic)	16.6812826745
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	16.6127199987
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	16.3800202647
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	16.3537994375
PWY0-1061: superpathway of L-alanine biosynthesis	16.3372186001
P108-PWY: pyruvate fermentation to propanoate I	16.2108639149
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	16.1881662367
PWY-5130: 2-oxobutanoate degradation I	16.1102766762
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	16.0567579079
PWY-3001: superpathway of L-isoleucine biosynthesis I	15.8270133175
PWY-7392: taxadiene biosynthesis (engineered)	15.8116317689
PWY-8004: Entner-Doudoroff pathway I	15.5294682567
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	15.4939272278
PWY-6596: adenosine nucleotides degradation I	15.4342069422
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	15.2773247566
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	15.1103487910
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	14.8854930358
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	14.8827951390
PENTOSE-P-PWY: pentose phosphate pathway	14.6785545415
PWY0-1479: tRNA processing	14.6151563882
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	14.5831405739
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	14.4860054733
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	14.4855357333
PWY-5097: L-lysine biosynthesis VI	14.4030665517
PWY-6700: queuosine biosynthesis I (de novo)	14.3558556890
PWY66-409: superpathway of purine nucleotide salvage	14.3222021124
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	14.1716244591
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	14.0688071889
HISTSYN-PWY: L-histidine biosynthesis	13.6649983828
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	13.6204478581
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	13.6038590562
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	13.4242386885
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	13.2463071520
PWY-8073: lipid IVA biosynthesis (P. putida)	13.2463071520
