# Pathway	ERR13731454_merged_Coverage
UNMAPPED	16385.5
UNINTEGRATED	16385.5
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	16385.5
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	16385.5
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	16385.5
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_245	16385.5
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16385.5
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	16385.5
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	16385.5
UNINTEGRATED|unclassified	16385.5
PWY-7238: sucrose biosynthesis II	16385.5
PWY-7238: sucrose biosynthesis II|unclassified	16385.5
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15654.3
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	15388.4
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_faecis	14367.6
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	16385.5
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	16369
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Clostridium.s__Clostridium_sp_CAG_245	1809.72
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	392.675
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Alistipes.s__Alistipes_putredinis	3063.29
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_massiliensis	5635.07
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2108.78
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Roseburia.s__Roseburia_faecis	7945.14
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	16385.5
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	16381
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_CAG_245	2503.24
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_putredinis	4337.85
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	320.946
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_massiliensis	6859.76
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3245.16
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_faecis	7356.35
PWY-6609: adenine and adenosine salvage III	16385.5
PWY-6609: adenine and adenosine salvage III|unclassified	16385.5
PWY-6609: adenine and adenosine salvage III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1511.61
PWY-6609: adenine and adenosine salvage III|g__Alistipes.s__Alistipes_putredinis	90.9033
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	215.139
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_massiliensis	170.04
PWY-5686: UMP biosynthesis I	16385.5
PWY-5686: UMP biosynthesis I|unclassified	16335.8
PWY-5686: UMP biosynthesis I|g__Alistipes.s__Alistipes_putredinis	11046.2
PWY-5686: UMP biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7033.37
PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	9839.84
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_massiliensis	7757.25
PWY-5686: UMP biosynthesis I|g__Roseburia.s__Roseburia_faecis	2853.72
PWY-7790: UMP biosynthesis II	16385.5
PWY-7790: UMP biosynthesis II|unclassified	16335.8
PWY-7790: UMP biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7033.37
PWY-7790: UMP biosynthesis II|g__Alistipes.s__Alistipes_putredinis	5152.49
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	9839.84
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_massiliensis	7757.25
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_faecis	2853.72
PWY-7791: UMP biosynthesis III	16385.5
PWY-7791: UMP biosynthesis III|unclassified	16335.8
PWY-7791: UMP biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7033.37
PWY-7791: UMP biosynthesis III|g__Alistipes.s__Alistipes_putredinis	5152.49
PWY-7791: UMP biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	9839.84
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_massiliensis	8802.14
PWY-7791: UMP biosynthesis III|g__Roseburia.s__Roseburia_faecis	2853.72
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	16385.5
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	16370.5
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_CAG_245	2973.42
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_putredinis	3572.75
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_massiliensis	6992.62
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2371.39
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_faecis	4624.68
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	16385.5
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	16370.5
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_sp_CAG_245	1581.06
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Alistipes.s__Alistipes_putredinis	2189.11
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_massiliensis	6788.87
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2371.39
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Roseburia.s__Roseburia_faecis	4624.68
PWY-6700: queuosine biosynthesis I (de novo)	16385.5
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	13408.2
PWY-6700: queuosine biosynthesis I (de novo)|g__Clostridium.s__Clostridium_sp_CAG_245	4495.87
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_massiliensis	11764.2
PWY-6700: queuosine biosynthesis I (de novo)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3073.42
PWY-6700: queuosine biosynthesis I (de novo)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1627.7
PWY-6700: queuosine biosynthesis I (de novo)|g__Roseburia.s__Roseburia_faecis	5214.73
PWY-1042: glycolysis IV	16385.5
PWY-1042: glycolysis IV|unclassified	11140
PWY-1042: glycolysis IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13431.8
PWY-1042: glycolysis IV|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5295.01
PWY-1042: glycolysis IV|g__Alistipes.s__Alistipes_putredinis	4395.07
PWY-1042: glycolysis IV|g__Roseburia.s__Roseburia_faecis	6170.61
TRNA-CHARGING-PWY: tRNA charging	16385.3
TRNA-CHARGING-PWY: tRNA charging|unclassified	15276.5
TRNA-CHARGING-PWY: tRNA charging|g__Alistipes.s__Alistipes_putredinis	7818.68
TRNA-CHARGING-PWY: tRNA charging|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5107.82
TRNA-CHARGING-PWY: tRNA charging|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3722.86
TRNA-CHARGING-PWY: tRNA charging|g__Bacteroides.s__Bacteroides_massiliensis	2559.82
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	16385.5
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|unclassified	16364.1
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_CAG_245	1169.67
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_putredinis	4597.28
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1815.91
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_massiliensis	4749.84
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_faecis	4142.94
VALSYN-PWY: L-valine biosynthesis	16385.5
VALSYN-PWY: L-valine biosynthesis|unclassified	16385.4
VALSYN-PWY: L-valine biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15766.9
VALSYN-PWY: L-valine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	8488.14
VALSYN-PWY: L-valine biosynthesis|g__Roseburia.s__Roseburia_faecis	4939.99
VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	3075.8
PWY-3841: folate transformations II (plants)	16385.5
PWY-3841: folate transformations II (plants)|unclassified	16350.7
PWY-3841: folate transformations II (plants)|g__Alistipes.s__Alistipes_putredinis	6824.16
PWY-3841: folate transformations II (plants)|g__Bacteroides.s__Bacteroides_massiliensis	7037.35
PWY-3841: folate transformations II (plants)|g__Roseburia.s__Roseburia_faecis	2488.27
PWY-3841: folate transformations II (plants)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.91565e-05
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	16385.5
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	16030.8
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11035.5
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Alistipes.s__Alistipes_putredinis	7139.54
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	9816.11
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	12751.4
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Alistipes.s__Alistipes_finegoldii	5665.74
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Roseburia.s__Roseburia_faecis	8426.61
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	16385.5
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified	16384.6
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	7410.84
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	16385.5
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	16376.6
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4431.59
PWY-5103: L-isoleucine biosynthesis III	16385.5
PWY-5103: L-isoleucine biosynthesis III|unclassified	16384.1
PWY-5103: L-isoleucine biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6702.09
PWY0-1296: purine ribonucleosides degradation	16344.4
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_sp_CAG_245	9475.33
PWY0-1296: purine ribonucleosides degradation|unclassified	2.97314
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7851.12
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	237.358
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	16382.8
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	16363.6
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10771.8
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	12680.4
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	16385.5
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	15772.4
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15356.4
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Roseburia.s__Roseburia_faecis	14654
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2676.94
NONMEVIPP-PWY: methylerythritol phosphate pathway I	16372.3
NONMEVIPP-PWY: methylerythritol phosphate pathway I|unclassified	16343.9
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Alistipes.s__Alistipes_putredinis	333.63
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Bacteroides.s__Bacteroides_massiliensis	2435.23
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	16385.5
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	16350.9
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7097.7
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Alistipes.s__Alistipes_putredinis	7266.79
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5436.39
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_faecis	4218.91
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_massiliensis	1025.12
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Alistipes.s__Alistipes_finegoldii	1226.59
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	16385.5
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	16350.9
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7097.7
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_putredinis	7266.79
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5436.39
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_faecis	4218.91
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	1025.12
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_finegoldii	1226.59
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	16323.8
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	14924.3
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3734.83
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	10070.8
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	16379.5
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|unclassified	11718.1
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Alistipes.s__Alistipes_putredinis	13223.1
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Roseburia.s__Roseburia_faecis	11354.5
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	107.867
PWY-5695: inosine 5'-phosphate degradation	16385.2
PWY-5695: inosine 5'-phosphate degradation|unclassified	16358.8
PWY-5695: inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_massiliensis	5011.52
PWY-5695: inosine 5'-phosphate degradation|g__Alistipes.s__Alistipes_putredinis	135.967
PWY-5695: inosine 5'-phosphate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	315.988
CALVIN-PWY: Calvin-Benson-Bassham cycle	16123.4
