# Pathway	ERR13731454_merged_Abundance
UNMAPPED	414946
UNINTEGRATED	550362
UNINTEGRATED|unclassified	242144
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	70929.5
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	67418.6
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	41383.8
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_245	39136.1
UNINTEGRATED|g__Roseburia.s__Roseburia_faecis	36744.4
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	31245
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	9534.28
PWY-7238: sucrose biosynthesis II	487.776
PWY-7238: sucrose biosynthesis II|unclassified	256.964
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	74.3317
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	68.2081
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_faecis	41.2212
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	431.88
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	165.162
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Clostridium.s__Clostridium_sp_CAG_245	66.2632
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	36.024
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Alistipes.s__Alistipes_putredinis	35.3216
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_massiliensis	30.7379
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	29.9539
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Roseburia.s__Roseburia_faecis	27.7474
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	422.359
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	170.843
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_CAG_245	64.6624
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_putredinis	36.318
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	32.982
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_massiliensis	32.896
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	32.5511
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_faecis	26.9668
PWY-6609: adenine and adenosine salvage III	414.996
PWY-6609: adenine and adenosine salvage III|unclassified	217.33
PWY-6609: adenine and adenosine salvage III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	32.4425
PWY-6609: adenine and adenosine salvage III|g__Alistipes.s__Alistipes_putredinis	19.3858
PWY-6609: adenine and adenosine salvage III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	18.9876
PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_massiliensis	17.3428
PWY-5686: UMP biosynthesis I	413.958
PWY-5686: UMP biosynthesis I|unclassified	159.752
PWY-5686: UMP biosynthesis I|g__Alistipes.s__Alistipes_putredinis	53.4961
PWY-5686: UMP biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	52.3508
PWY-5686: UMP biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	43.6131
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_massiliensis	37.1467
PWY-5686: UMP biosynthesis I|g__Roseburia.s__Roseburia_faecis	21.3871
PWY-7790: UMP biosynthesis II	413.958
PWY-7790: UMP biosynthesis II|unclassified	159.752
PWY-7790: UMP biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	52.3508
PWY-7790: UMP biosynthesis II|g__Alistipes.s__Alistipes_putredinis	45.4539
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	43.6131
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_massiliensis	37.1467
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_faecis	21.3871
PWY-7791: UMP biosynthesis III	413.958
PWY-7791: UMP biosynthesis III|unclassified	159.752
PWY-7791: UMP biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	52.3508
PWY-7791: UMP biosynthesis III|g__Alistipes.s__Alistipes_putredinis	45.4539
PWY-7791: UMP biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	43.6131
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_massiliensis	38.4853
PWY-7791: UMP biosynthesis III|g__Roseburia.s__Roseburia_faecis	21.3871
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	413.885
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified	165.041
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_CAG_245	67.8648
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_putredinis	35.8944
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_massiliensis	32.7352
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	31.2506
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Roseburia.s__Roseburia_faecis	23.689
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	413.885
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	165.041
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Clostridium.s__Clostridium_sp_CAG_245	62.7901
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Alistipes.s__Alistipes_putredinis	34.2795
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_massiliensis	32.4326
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	31.2506
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Roseburia.s__Roseburia_faecis	23.689
PWY-6700: queuosine biosynthesis I (de novo)	410.529
PWY-6700: queuosine biosynthesis I (de novo)|unclassified	104.147
PWY-6700: queuosine biosynthesis I (de novo)|g__Clostridium.s__Clostridium_sp_CAG_245	62.564
PWY-6700: queuosine biosynthesis I (de novo)|g__Bacteroides.s__Bacteroides_massiliensis	47.2561
PWY-6700: queuosine biosynthesis I (de novo)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	37.6238
PWY-6700: queuosine biosynthesis I (de novo)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	28.5681
PWY-6700: queuosine biosynthesis I (de novo)|g__Roseburia.s__Roseburia_faecis	24.0487
PWY-1042: glycolysis IV	409.262
PWY-1042: glycolysis IV|unclassified	109.979
PWY-1042: glycolysis IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	63.3549
PWY-1042: glycolysis IV|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	40.539
PWY-1042: glycolysis IV|g__Alistipes.s__Alistipes_putredinis	38.744
PWY-1042: glycolysis IV|g__Roseburia.s__Roseburia_faecis	26.7216
TRNA-CHARGING-PWY: tRNA charging	402.57
TRNA-CHARGING-PWY: tRNA charging|unclassified	134.456
TRNA-CHARGING-PWY: tRNA charging|g__Alistipes.s__Alistipes_putredinis	45.2518
TRNA-CHARGING-PWY: tRNA charging|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	42.8322
TRNA-CHARGING-PWY: tRNA charging|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	36.5491
